"id"	"sample_id"	"t0_grade_id"	"validated"	"t4_grade_id"	"call_id"	"annotation"
5291	8196	17	"false"	17	1	
5292	8197	17	"false"	17	1	
5293	8198	17	"false"	17	1	
5294	8199	17	"false"	17	1	
5295	8200	17	"false"	17	1	
5296	8201	17	"false"	17	1	
5297	8202	17	"false"	17	1	
5298	8203	17	"false"	17	1	
5299	8205	17	"false"	17	1	
5300	8206	17	"false"	17	1	
5301	8207	17	"false"	17	1	
5302	8208	17	"false"	17	1	
5303	8209	17	"false"	17	1	
5304	8212	17	"false"	17	1	
5305	8213	17	"false"	17	1	
5306	8214	17	"false"	17	1	
5307	8215	17	"false"	17	1	
5308	8216	17	"false"	17	1	
5309	8217	26	"false"	26	1	
5310	8218	17	"false"	17	1	
5311	8219	17	"false"	17	1	
5312	8220	17	"false"	17	1	
5313	8221	28	"false"	28	1	
5315	8223	17	"false"	17	1	
5317	8225	17	"false"	17	1	
5318	8226	17	"false"	17	1	
5319	8227	17	"false"	17	1	
5320	8228	17	"false"	17	1	
5321	8229	17	"false"	17	1	
5322	8230	17	"false"	17	1	
5323	8231	17	"false"	17	1	
5324	8233	17	"false"	17	1	
5325	8235	17	"false"	17	1	
5326	8236	17	"false"	17	1	
5327	8237	17	"false"	17	1	
5328	8238	17	"false"	17	1	
5330	8240	17	"false"	17	1	
5331	8241	17	"false"	17	1	
5332	8242	17	"false"	17	1	
5333	8243	17	"false"	17	1	
5334	8244	17	"false"	17	1	
5335	8245	18	"false"	18	1	
5336	8246	17	"false"	17	1	
5337	8247	17	"false"	17	1	
5338	8248	17	"false"	17	1	
5339	8249	17	"false"	17	1	
5340	8250	17	"false"	17	1	
5341	8251	17	"false"	17	1	
5342	8252	17	"false"	17	1	
5344	8254	17	"false"	17	1	
5345	8255	17	"false"	17	1	
5346	8256	17	"false"	17	1	
5347	8257	17	"false"	17	1	
5348	8258	17	"false"	17	1	
5349	8259	17	"false"	17	1	
5350	8260	17	"false"	17	1	
5351	8261	17	"false"	17	1	
5353	8263	17	"false"	17	1	
5354	8264	17	"false"	17	1	
5355	8265	17	"false"	17	1	
5356	8266	26	"false"	26	1	
5358	8278	17	"false"	17	1	
5359	8279	17	"false"	17	1	
5360	8280	17	"false"	17	1	
5361	8281	17	"false"	17	1	
5362	8282	17	"false"	17	1	
5363	8283	17	"false"	17	1	
5364	8284	17	"false"	17	1	
5365	8285	17	"false"	17	1	
5343	8253	17	"true"	17	1	
5181	8079	17	"true"	17	1	
5314	8222	17	"true"	17	1	
5316	8224	17	"true"	17	1	
5261	8164	17	"true"	17	1	
5357	8277	25	"true"	25	1	
5352	8262	26	"true"	26	1	
5286	8191	17	"true"	17	1	
5366	8286	17	"false"	17	1	
5367	8297	17	"false"	17	1	
5368	8299	17	"false"	17	1	
5369	8300	17	"false"	17	1	
5370	8301	17	"false"	17	1	
5371	8302	17	"false"	17	1	
5372	8306	17	"false"	17	1	
5373	8307	17	"false"	17	1	
5374	8309	18	"false"	18	1	
5375	8310	17	"false"	17	1	
5376	8313	20	"false"	20	1	
5377	8314	17	"false"	17	1	
5378	8315	17	"false"	17	1	
5379	8317	17	"false"	17	1	
5380	8318	17	"false"	17	1	
5381	8321	17	"false"	17	1	
5382	8323	17	"false"	17	1	
5383	8324	17	"false"	17	1	
5384	8325	17	"false"	17	1	
5386	8327	17	"false"	17	1	
5388	8330	17	"false"	17	1	
5389	8331	17	"false"	17	1	
5390	8332	17	"false"	17	1	
5391	8337	17	"false"	17	1	
5392	8338	17	"false"	17	1	
5393	8339	17	"false"	17	1	
5394	8340	27	"false"	27	1	
5395	8342	17	"false"	17	1	
5396	8344	17	"false"	17	1	
5397	8345	18	"false"	18	1	
5398	8346	17	"false"	17	1	
5399	8347	17	"false"	17	1	
5400	8352	17	"false"	17	1	
5401	8353	26	"false"	26	1	
5402	8354	17	"false"	17	1	
5403	8359	17	"false"	17	1	
5404	8361	17	"false"	17	1	
6476	9988	17	"false"	17	1	
6477	9989	17	"false"	17	1	
5405	8362	17	"false"	17	1	
5406	8364	17	"false"	17	1	
5407	8365	17	"false"	17	1	
5408	8366	17	"false"	17	1	
5409	8371	17	"false"	17	1	
5410	8372	17	"false"	17	1	
5411	8373	17	"false"	17	1	
5412	8374	17	"false"	17	1	
5413	8375	17	"false"	17	1	
5414	8376	25	"false"	25	1	
5415	8377	17	"false"	17	1	
5416	8378	17	"false"	17	1	
5417	8379	17	"false"	17	1	
5418	8381	17	"false"	17	1	
5419	8382	18	"false"	18	1	
5420	8383	17	"false"	17	1	
5421	8384	17	"false"	17	1	
5422	8385	17	"false"	17	1	
5423	8386	17	"false"	17	1	
5424	8387	17	"false"	17	1	
5425	8388	17	"false"	17	1	
5426	8389	17	"false"	17	1	
5428	8391	17	"false"	17	1	
5429	8392	17	"false"	17	1	
5430	8393	17	"false"	17	1	
5431	8394	17	"false"	17	1	
5432	8396	17	"false"	17	1	
5433	8397	17	"false"	17	1	
5434	8398	17	"false"	17	1	
5435	8399	17	"false"	17	1	
5436	8405	17	"false"	17	1	
5437	8407	17	"false"	17	1	
5438	8409	17	"false"	17	1	
5439	8411	17	"false"	17	1	
5440	8412	17	"false"	17	1	
5441	8413	17	"false"	17	1	
5442	8414	17	"false"	17	1	
5443	8415	17	"false"	17	1	
5444	8416	17	"false"	17	1	
5445	8419	17	"false"	17	1	
5446	8421	17	"false"	17	1	
5447	8425	17	"false"	17	1	
5448	8428	17	"false"	17	1	
5449	8429	17	"false"	17	1	
5450	8431	17	"false"	17	1	
5451	8433	17	"false"	17	1	
5452	8435	17	"false"	17	1	
5453	8438	17	"false"	17	1	
5454	8440	17	"false"	17	1	
5455	8441	17	"false"	17	1	
5456	8443	17	"false"	17	1	
5458	8448	17	"false"	17	1	
5459	8451	17	"false"	17	1	
5460	8453	17	"false"	17	1	
5461	8454	17	"false"	17	1	
5462	8455	17	"false"	17	1	
5463	8456	17	"false"	17	1	
5464	8457	17	"false"	17	1	
5465	8458	17	"false"	17	1	
5466	8459	17	"false"	17	1	
5467	8460	17	"false"	17	1	
5468	8461	17	"false"	17	1	
5470	8464	17	"false"	17	1	
5471	8465	17	"false"	17	1	
5472	8467	17	"false"	17	1	
5473	8468	17	"false"	17	1	
5474	8469	17	"false"	17	1	
5475	8471	17	"false"	17	1	
5477	8474	17	"false"	17	1	
5478	8476	17	"false"	17	1	
5479	8477	17	"false"	17	1	
5480	8479	17	"false"	17	1	
5481	8480	17	"false"	17	1	
5482	8481	17	"false"	17	1	
5483	8482	17	"false"	17	1	
5484	8483	17	"false"	17	1	
5485	8486	17	"false"	17	1	
5486	8492	17	"false"	17	1	
5487	8494	17	"false"	17	1	
5488	8495	17	"false"	17	1	
5489	8496	17	"false"	17	1	
5490	8497	17	"false"	17	1	
5491	8498	17	"false"	17	1	
5492	8499	17	"false"	17	1	
5493	8500	17	"false"	17	1	
5494	8501	17	"false"	17	1	
5495	8502	17	"false"	17	1	
5496	8503	17	"false"	17	1	
5497	8504	17	"false"	17	1	
5498	8506	17	"false"	17	1	
5499	8511	17	"false"	17	1	
5500	8516	17	"false"	17	1	
5501	8517	17	"false"	17	1	
5502	8518	17	"false"	17	1	
5503	8520	17	"false"	17	1	
5504	8526	17	"false"	17	1	
5505	8527	17	"false"	17	1	
5506	8530	17	"false"	17	1	
5507	8532	17	"false"	17	1	
5508	8533	17	"false"	17	1	
5509	8534	17	"false"	17	1	
5510	8535	17	"false"	17	1	
5511	8536	17	"false"	17	1	
5512	8542	17	"false"	17	1	
5513	8553	17	"false"	17	1	
5514	8556	17	"false"	17	1	
5515	8558	17	"false"	17	1	
5517	8564	17	"false"	17	1	
5518	8566	17	"false"	17	1	
5519	8567	17	"false"	17	1	
5520	8569	17	"false"	17	1	
5521	8570	17	"false"	17	1	
5522	8573	17	"false"	17	1	
5523	8575	17	"false"	17	1	
5525	8585	17	"false"	17	1	
5526	8588	17	"false"	17	1	
5527	8589	17	"false"	17	1	
5528	8592	17	"false"	17	1	
5529	8594	17	"false"	17	1	
5530	8595	17	"false"	17	1	
5531	8596	17	"false"	17	1	
5532	8597	17	"false"	17	1	
5533	8600	17	"false"	17	1	
5534	8601	17	"false"	17	1	
5535	8603	17	"false"	17	1	
5536	8606	17	"false"	17	1	
5537	8607	17	"false"	17	1	
5538	8608	17	"false"	17	1	
5539	8610	17	"false"	17	1	
5540	8612	17	"false"	17	1	
5541	8614	17	"false"	17	1	
5543	8617	17	"false"	17	1	
5544	8618	17	"false"	17	1	
5545	8620	17	"false"	17	1	
5546	8622	17	"false"	17	1	
5547	8624	17	"false"	17	1	
5548	8625	17	"false"	17	1	
5549	8627	17	"false"	17	1	
5550	8629	17	"false"	17	1	
5387	8329	17	"true"	17	1	
5427	8390	17	"true"	17	1	
5516	8562	17	"true"	17	1	
5457	8447	17	"true"	17	1	
5469	8462	17	"true"	17	1	
5552	8632	17	"false"	17	1	
5553	8633	17	"false"	17	1	
5554	8635	17	"false"	17	1	
6641	10168	20	"false"	20		
6661	10188	17	"false"	17	1	
5555	8638	17	"false"	17	1	
5556	8639	17	"false"	17	1	
5557	8640	17	"false"	17	1	
5558	8641	17	"false"	17	1	
5559	8643	17	"false"	17	1	
5560	8644	17	"false"	17	1	
5561	8645	17	"false"	17	1	
5562	8647	17	"false"	17	1	
5563	8648	17	"false"	17	1	
5564	8649	17	"false"	17	1	
5542	8616	17	"true"	17	1	
5565	8652	17	"false"	17	1	
5566	8653	17	"false"	17	1	
5567	8654	17	"false"	17	1	
5568	8655	17	"false"	17	1	
5569	8660	17	"false"	17	1	
5570	8661	17	"false"	17	1	
5571	8663	17	"false"	17	1	
5572	8664	17	"false"	17	1	
5573	8667	17	"false"	17	1	
5574	8668	17	"false"	17	1	
5575	8670	17	"false"	17	1	
5576	8673	17	"false"	17	1	
5577	8674	25	"false"	25	1	
5578	8677	17	"false"	17	1	
5580	8682	17	"false"	17	1	
5581	8683	17	"false"	17	1	
5582	8687	17	"false"	17	1	
5583	8690	17	"false"	17	1	
5584	8693	17	"false"	17	1	
5585	8695	17	"false"	17	1	
5586	8696	17	"false"	17	1	
5587	8698	17	"false"	17	1	
5588	8700	17	"false"	17	1	
5589	8701	17	"false"	17	1	
5590	8703	17	"false"	17	1	
5591	8704	17	"false"	17	1	
5592	8705	17	"false"	17	1	
5593	8707	17	"false"	17	1	
5594	8714	17	"false"	17	1	
5595	8716	17	"false"	17	1	
5596	8717	17	"false"	17	1	
5597	8718	17	"false"	17	1	
5598	8720	17	"false"	17	1	
5599	8721	17	"false"	17	1	
5600	8722	17	"false"	17	1	
5601	8723	17	"false"	17	1	
5602	8724	17	"false"	17	1	
5604	8731	17	"false"	17	1	
5605	8732	17	"false"	17	1	
5606	8733	17	"false"	17	1	
5607	8734	17	"false"	17	1	
5608	8736	17	"false"	17	1	
5609	8737	17	"false"	17	1	
5610	8739	17	"false"	17	1	
5611	8740	17	"false"	17	1	
5612	8741	17	"false"	17	1	
5613	8742	17	"false"	17	1	
5614	8743	17	"false"	17	1	
5615	8744	17	"false"	17	1	
5616	8746	17	"false"	17	1	
5617	8747	17	"false"	17	1	
5618	8748	17	"false"	17	1	
5619	8749	17	"false"	17	1	
5620	8750	17	"false"	17	1	
5621	8751	17	"false"	17	1	
5622	8752	17	"false"	17	1	
5623	8753	17	"false"	17	1	
5624	8754	17	"false"	17	1	
5625	8755	17	"false"	17	1	
5626	8756	17	"false"	17	1	
5627	8757	17	"false"	17	1	
5628	8758	17	"false"	17	1	
5629	8759	17	"false"	17	1	
5630	8760	17	"false"	17	1	
5631	8761	17	"false"	17	1	
5632	8764	17	"false"	17	1	
5633	8766	17	"false"	17	1	
5634	8767	17	"false"	17	1	
5635	8770	17	"false"	17	1	
5636	8772	17	"false"	17	1	
5637	8774	17	"false"	17	1	
5638	8776	17	"false"	17	1	
5639	8777	17	"false"	17	1	
5640	8779	17	"false"	17	1	
5641	8781	17	"false"	17	1	
5642	8783	17	"false"	17	1	
5643	8784	17	"false"	17	1	
5644	8785	17	"false"	17	1	
5645	8787	17	"false"	17	1	
5646	8793	17	"false"	17	1	
5647	8796	17	"false"	17	1	
5648	8797	17	"false"	17	1	
5649	8798	17	"false"	17	1	
5650	8799	17	"false"	17	1	
5651	8800	17	"false"	17	1	
5652	8802	17	"false"	17	1	
5653	8804	17	"false"	17	1	
5654	8805	17	"false"	17	1	
5655	8807	17	"false"	17	1	
5656	8808	17	"false"	17	1	
5657	8810	17	"false"	17	1	
5659	8812	17	"false"	17	1	
5660	8813	17	"false"	17	1	
5661	8814	17	"false"	17	1	
5662	8816	17	"false"	17	1	
5663	8817	17	"false"	17	1	
5664	8818	17	"false"	17	1	
5665	8819	17	"false"	17	1	
5666	8822	17	"false"	17	1	
5667	8823	17	"false"	17	1	
5668	8825	17	"false"	17	1	
5669	8826	17	"false"	17	1	
5670	8827	17	"false"	17	1	
5671	8828	17	"false"	17	1	
5672	8829	17	"false"	17	1	
5673	8833	17	"false"	17	1	
5675	8838	17	"false"	17	1	
5676	8839	17	"false"	17	1	
5677	8840	17	"false"	17	1	
5678	8841	17	"false"	17	1	
5679	8842	17	"false"	17	1	
5680	8843	17	"false"	17	1	
5681	8844	17	"false"	17	1	
5682	8845	17	"false"	17	1	
5683	8849	17	"false"	17	1	
5684	8850	17	"false"	17	1	
5685	8851	17	"false"	17	1	
5686	8853	17	"false"	17	1	
5687	8856	17	"false"	17	1	
5688	8857	17	"false"	17	1	
5689	8858	17	"false"	17	1	
5690	8859	17	"false"	17	1	
5691	8861	17	"false"	17	1	
5692	8862	17	"false"	17	1	
5693	8864	17	"false"	17	1	
5694	8866	17	"false"	17	1	
5695	8867	17	"false"	17	1	
5696	8868	17	"false"	17	1	
5697	8869	17	"false"	17	1	
5698	8875	17	"false"	17	1	
5700	8879	17	"false"	17	1	
5701	8882	17	"false"	17	1	
5702	8883	17	"false"	17	1	
5703	8884	17	"false"	17	1	
5704	8885	17	"false"	17	1	
5705	8889	17	"false"	17	1	
5706	8894	17	"false"	17	1	
5707	8897	17	"false"	17	1	
5708	8903	17	"false"	17	1	
5709	8904	17	"false"	17	1	
6846	10519	17	"false"	17	1	
5710	8907	17	"false"	17	1	
5711	8908	17	"false"	17	1	
5712	8915	17	"false"	17	1	
5713	8916	17	"false"	17	1	
5714	8917	17	"false"	17	1	
5715	8918	17	"false"	17	1	
5716	8919	17	"false"	17	1	
5717	8920	17	"false"	17	1	
5719	8922	17	"false"	17	1	
5720	8925	17	"false"	17	1	
5721	8926	17	"false"	17	1	
5723	8933	17	"false"	17	1	
5718	8921	17	"true"	17	1	
5722	8931	17	"true"	17	1	
5724	8936	17	"false"	17	1	
5725	8937	17	"false"	17	1	
5726	8940	17	"false"	17	1	
5727	8941	17	"false"	17	1	
5728	8942	17	"false"	17	1	
5729	8944	17	"false"	17	1	
5730	8948	17	"false"	17	1	
5731	8949	17	"false"	17	1	
5732	8950	17	"false"	17	1	
5733	8951	17	"false"	17	1	
5734	8952	17	"false"	17	1	
5735	8955	17	"false"	17	1	
5699	8876	17	"true"	17	1	
5603	8727	17	"true"	17	1	
5736	8958	17	"false"	17	1	
5737	8964	17	"false"	17	1	
5738	8965	17	"false"	17	1	
5739	8967	17	"false"	17	1	
5740	8968	17	"false"	17	1	
5741	8970	17	"false"	17	1	
5742	8971	17	"false"	17	1	
5743	8973	17	"false"	17	1	
5744	8975	17	"false"	17	1	
5745	8979	17	"false"	17	1	
5746	8980	17	"false"	17	1	
5747	8983	17	"false"	17	1	
5748	8985	17	"false"	17	1	
5749	8986	17	"false"	17	1	
5750	8987	17	"false"	17	1	
5751	8989	17	"false"	17	1	
5752	8990	17	"false"	17	1	
5753	8992	17	"false"	17	1	
5754	8993	17	"false"	17	1	
5756	9001	17	"false"	17	1	
5757	9003	17	"false"	17	1	
5758	9004	17	"false"	17	1	
5759	9005	17	"false"	17	1	
5760	9007	17	"false"	17	1	
5762	9016	17	"false"	17	1	
5763	9018	17	"false"	17	1	
5764	9020	17	"false"	17	1	
5765	9021	17	"false"	17	1	
5767	9023	17	"false"	17	1	
5768	9024	17	"false"	17	1	
5769	9025	17	"false"	17	1	
5770	9026	17	"false"	17	1	
5771	9027	17	"false"	17	1	
5772	9028	17	"false"	17	1	
5773	9030	17	"false"	17	1	
5774	9033	17	"false"	17	1	
5775	9035	17	"false"	17	1	
5776	9037	17	"false"	17	1	
5777	9039	17	"false"	17	1	
5778	9040	17	"false"	17	1	
5779	9041	17	"false"	17	1	
5780	9042	17	"false"	17	1	
5781	9045	17	"false"	17	1	
5782	9046	17	"false"	17	1	
5783	9047	17	"false"	17	1	
5784	9048	17	"false"	17	1	
5785	9050	17	"false"	17	1	
5786	9052	17	"false"	17	1	
5787	9053	17	"false"	17	1	
5788	9054	17	"false"	17	1	
5789	9055	17	"false"	17	1	
5790	9057	17	"false"	17	1	
5791	9058	17	"false"	17	1	
5792	9059	17	"false"	17	1	
5793	9061	17	"false"	17	1	
5794	9062	17	"false"	17	1	
5795	9063	17	"false"	17	1	
5797	9065	17	"false"	17	1	
5798	9067	17	"false"	17	1	
5799	9070	17	"false"	17	1	
5800	9071	17	"false"	17	1	
5801	9072	17	"false"	17	1	
5802	9073	17	"false"	17	1	
5803	9074	17	"false"	17	1	
5804	9079	17	"false"	17	1	
5805	9080	17	"false"	17	1	
5806	9081	17	"false"	17	1	
5807	9085	17	"false"	17	1	
5808	9089	17	"false"	17	1	
5809	9090	17	"false"	17	1	
5810	9092	17	"false"	17	1	
5811	9093	17	"false"	17	1	
5812	9094	17	"false"	17	1	
5813	9100	17	"false"	17	1	
5814	9101	17	"false"	17	1	
5815	9105	17	"false"	17	1	
5816	9109	17	"false"	17	1	
5817	9112	17	"false"	17	1	
5818	9113	17	"false"	17	1	
5819	9118	17	"false"	17	1	
5820	9120	17	"false"	17	1	
5821	9122	17	"false"	17	1	
5822	9123	17	"false"	17	1	
5823	9124	17	"false"	17	1	
5824	9125	17	"false"	17	1	
5825	9127	17	"false"	17	1	
5826	9128	17	"false"	17	1	
5827	9129	17	"false"	17	1	
5828	9133	17	"false"	17	1	
5829	9135	17	"false"	17	1	
5831	9139	17	"false"	17	1	
5832	9141	17	"false"	17	1	
5833	9145	17	"false"	17	1	
5834	9146	17	"false"	17	1	
5835	9147	17	"false"	17	1	
5836	9148	17	"false"	17	1	
5837	9149	17	"false"	17	1	
5838	9150	17	"false"	17	1	
5839	9151	17	"false"	17	1	
5840	9152	17	"false"	17	1	
5841	9153	17	"false"	17	1	
5842	9156	17	"false"	17	1	
5843	9158	17	"false"	17	1	
5844	9159	17	"false"	17	1	
5845	9161	17	"false"	17	1	
5846	9163	17	"false"	17	1	
5847	9164	17	"false"	17	1	
5848	9165	17	"false"	17	1	
5849	9167	17	"false"	17	1	
5850	9168	17	"false"	17	1	
5851	9169	17	"false"	17	1	
5852	9170	17	"false"	17	1	
5853	9171	17	"false"	17	1	
5854	9172	17	"false"	17	1	
5855	9174	17	"false"	17	1	
5856	9175	17	"false"	17	1	
5857	9177	17	"false"	17	1	
5858	9178	17	"false"	17	1	
5859	9180	17	"false"	17	1	
5860	9183	17	"false"	17	1	
5861	9184	17	"false"	17	1	
5862	9185	17	"false"	17	1	
5863	9186	17	"false"	17	1	
5864	9187	17	"false"	17	1	
5865	9189	17	"false"	17	1	
5867	9191	17	"false"	17	1	
5868	9193	17	"false"	17	1	
5870	9196	17	"false"	17	1	
5871	9197	17	"false"	17	1	
5872	9198	17	"false"	17	1	
5873	9199	17	"false"	17	1	
5874	9200	17	"false"	17	1	
5876	9204	17	"false"	17	1	
5877	9208	17	"false"	17	1	
5878	9209	17	"false"	17	1	
5879	9211	17	"false"	17	1	
5881	9216	17	"false"	17	1	
5882	9218	17	"false"	17	1	
5883	9219	17	"false"	17	1	
5884	9220	17	"false"	17	1	
5885	9221	17	"false"	17	1	
5886	9227	17	"false"	17	1	
5887	9232	17	"false"	17	1	
5888	9236	17	"false"	17	1	
5889	9237	17	"false"	17	1	
5890	9243	17	"false"	17	1	
5891	9249	17	"false"	17	1	
5892	9252	17	"false"	17	1	
5893	9255	17	"false"	17	1	
5894	9260	17	"false"	17	1	
5895	9262	17	"false"	17	1	
5896	9266	17	"false"	17	1	
5897	9270	17	"false"	17	1	
5898	9273	25	"false"	25	1	
5899	9275	17	"false"	17	1	
5900	9280	17	"false"	17	1	
5901	9288	17	"false"	17	1	
5902	9289	17	"false"	17	1	
5903	9290	17	"false"	17	1	
5904	9291	17	"false"	17	1	
5905	9293	17	"false"	17	1	
5906	9295	17	"false"	17	1	
5907	9296	17	"false"	17	1	
5908	9299	17	"false"	17	1	
5909	9303	17	"false"	17	1	
5910	9309	17	"false"	17	1	
5911	9311	17	"false"	17	1	
5912	9313	17	"false"	17	1	
5913	9314	17	"false"	17	1	
5914	9317	17	"false"	17	1	
5915	9319	17	"false"	17	1	
5916	9321	17	"false"	17	1	
5917	9322	17	"false"	17	1	
5918	9327	17	"false"	17	1	
5919	9333	17	"false"	17	1	
5920	9334	17	"false"	17	1	
5869	9195	17	"true"	17	1	
5866	9190	17	"true"	17	1	
5755	8998	17	"true"	17	1	
5766	9022	17	"true"	17	1	
5880	9212	17	"true"	17	1	
5796	9064	17	"true"	17	1	
5875	9202	17	"true"	17	1	
5923	9341	17	"false"	17	1	
5924	9344	17	"false"	17	1	
5925	9346	17	"false"	17	1	
5926	9353	17	"false"	17	1	
5927	9355	17	"false"	17	1	
5928	9356	17	"false"	17	1	
5929	9359	17	"false"	17	1	
5930	9360	17	"false"	17	1	
5931	9361	17	"false"	17	1	
5932	9362	17	"false"	17	1	
5933	9363	17	"false"	17	1	
5934	9364	17	"false"	17	1	
5935	9365	17	"false"	17	1	
5936	9367	17	"false"	17	1	
5937	9369	17	"false"	17	1	
5938	9370	17	"false"	17	1	
5939	9371	17	"false"	17	1	
5940	9372	28	"false"	28	1	
5941	9373	20	"false"	20	1	
5942	9374	17	"false"	17	1	
5943	9375	17	"false"	17	1	
5944	9376	17	"false"	17	1	
5945	9377	17	"false"	17	1	
5946	9378	17	"false"	17	1	
5947	9379	28	"false"	28	1	
5948	9380	17	"false"	17	1	
5949	9382	17	"false"	17	1	
5950	9383	17	"false"	17	1	
5951	9384	17	"false"	17	1	
5952	9385	17	"false"	17	1	
5953	9386	17	"false"	17	1	
5954	9387	17	"false"	17	1	
5955	9388	17	"false"	17	1	
5956	9389	17	"false"	17	1	
5957	9390	17	"false"	17	1	
5958	9392	25	"false"	25	1	
5959	9393	17	"false"	17	1	
5960	9394	17	"false"	17	1	
5961	9396	17	"false"	17	1	
5962	9397	17	"false"	17	1	
5963	9398	18	"false"	18	1	
5964	9399	17	"false"	17	1	
5965	9400	17	"false"	17	1	
5966	9401	17	"false"	17	1	
5967	9402	17	"false"	17	1	
5968	9404	17	"false"	17	1	
5969	9405	26	"false"	26	1	
5971	9407	17	"false"	17	1	
5972	9408	17	"false"	17	1	
5973	9409	17	"false"	17	1	
5974	9410	19	"false"	19	1	
5975	9411	17	"false"	17	1	
5976	9412	17	"false"	17	1	
5977	9413	17	"false"	17	1	
5978	9414	17	"false"	17	1	
5979	9415	17	"false"	17	1	
5980	9416	17	"false"	17	1	
5981	9417	17	"false"	17	1	
5982	9418	17	"false"	17	1	
5983	9419	17	"false"	17	1	
5984	9420	17	"false"	17	1	
5987	9423	17	"false"	17	1	
5988	9424	17	"false"	17	1	
5989	9425	17	"false"	17	1	
5990	9427	17	"false"	17	1	
5991	9428	17	"false"	17	1	
5992	9429	17	"false"	17	1	
5993	9431	17	"false"	17	1	
5994	9433	17	"false"	17	1	
5995	9434	17	"false"	17	1	
5996	9436	17	"false"	17	1	
5997	9438	17	"false"	17	1	
5998	9439	17	"false"	17	1	
5999	9440	17	"false"	17	1	
6000	9442	17	"false"	17	1	
6001	9443	17	"false"	17	1	
6002	9444	17	"false"	17	1	
6003	9445	17	"false"	17	1	
6004	9447	17	"false"	17	1	
6005	9448	17	"false"	17	1	
6006	9449	17	"false"	17	1	
6007	9450	17	"false"	17	1	
6008	9451	17	"false"	17	1	
6009	9452	17	"false"	17	1	
6010	9453	17	"false"	17	1	
6011	9454	17	"false"	17	1	
6012	9455	26	"false"	26	1	
6013	9456	17	"false"	17	1	
6014	9457	24	"false"	24	1	
6015	9458	17	"false"	17	1	
6016	9459	17	"false"	17	1	
6017	9460	17	"false"	17	1	
6018	9461	17	"false"	17	1	
6019	9462	17	"false"	17	1	
6020	9463	17	"false"	17	1	
6021	9464	17	"false"	17	1	
6022	9465	17	"false"	17	1	
6023	9466	17	"false"	17	1	
6024	9467	17	"false"	17	1	
6025	9468	17	"false"	17	1	
6026	9470	17	"false"	17	1	
6027	9471	17	"false"	17	1	
6028	9472	17	"false"	17	1	
6029	9473	17	"false"	17	1	
6030	9474	17	"false"	17	1	
6031	9475	26	"false"	26	1	
6032	9476	17	"false"	17	1	
6033	9477	17	"false"	17	1	
6034	9478	17	"false"	17	1	
6035	9479	17	"false"	17	1	
6036	9481	28	"false"	28	1	
6037	9482	17	"false"	17	1	
6038	9483	17	"false"	17	1	
6039	9484	17	"false"	17	1	
6040	9485	17	"false"	17	1	
6041	9486	17	"false"	17	1	
6042	9489	17	"false"	17	1	
6043	9490	17	"false"	17	1	
6044	9491	17	"false"	17	1	
6045	9492	17	"false"	17	1	
6046	9494	17	"false"	17	1	
6047	9496	17	"false"	17	1	
6048	9497	17	"false"	17	1	
6049	9499	17	"false"	17	1	
6050	9500	17	"false"	17	1	
6051	9501	17	"false"	17	1	
6052	9502	25	"false"	25	1	
6053	9503	17	"false"	17	1	
6054	9505	17	"false"	17	1	
6056	9507	17	"false"	17	1	
6057	9508	17	"false"	17	1	
6058	9509	17	"false"	17	1	
6059	9511	17	"false"	17	1	
6060	9513	17	"false"	17	1	
6061	9514	17	"false"	17	1	
6062	9515	17	"false"	17	1	
6063	9516	17	"false"	17	1	
6064	9517	26	"false"	26	1	
6065	9519	17	"false"	17	1	
6066	9520	17	"false"	17	1	
6067	9521	17	"false"	17	1	
6068	9522	17	"false"	17	1	
6069	9523	17	"false"	17	1	
6070	9524	17	"false"	17	1	
6071	9525	17	"false"	17	1	
6072	9526	17	"false"	17	1	
6073	9527	17	"false"	17	1	
6074	9528	17	"false"	17	1	
6075	9529	17	"false"	17	1	
6076	9530	17	"false"	17	1	
6077	9532	17	"false"	17	1	
6078	9533	17	"false"	17	1	
6079	9534	17	"false"	17	1	
6080	9535	17	"false"	17	1	
6081	9536	17	"false"	17	1	
6082	9537	17	"false"	17	1	
6083	9538	17	"false"	17	1	
6085	9540	28	"false"	28	1	
6086	9541	17	"false"	17	1	
6087	9542	17	"false"	17	1	
6088	9543	17	"false"	17	1	
