id,substances_id,bp_degc,mp_degc,vp_mmhg,logp
3585,3268,222.077,-45.4954,0.560135,2.04495
3586,3269,349.372,30.9546,3.75384e-07,8.81553
3587,3270,332.856,222.732,1.92831e-09,3.06722
3588,3271,286.369,181.353,1.6568e-07,3.68802
3589,3272,302.892,132.469,1.05661e-06,1.40847
3590,3273,310.121,177.258,1.34119e-09,-0.701934
3591,3274,333.041,159.664,5.69233e-08,0.86989
3592,3275,440.468,156.477,4.87193e-10,5.45397
3593,3276,316.76,283.903,2.6301e-09,0.700406
3594,3277,308.452,143.863,5.02538e-10,2.60003
3596,3279,290.635,34.0591,6.98842e-06,2.0415
3597,3280,332.724,66.6588,1.66256e-06,3.07043
3598,3281,352.983,134.904,6.08632e-06,4.35972
3599,3282,163.743,250.739,1.6335,-3.19734
3600,3283,332.252,149.61,1.12301e-06,2.63819
3601,3284,211.006,187.978,1.13625e-08,0.259989
3602,3285,238.475,231.446,8.19408e-09,0.397593
3603,3286,225.521,15.6034,0.0798259,4.11183
3604,3287,317.419,144.417,5.86739e-07,0.830773
3605,3288,213.231,-31.5027,0.260435,2.63582
3606,3289,306.99,5.90482,0.000450531,7.51481
3607,3290,125.538,-67.7931,13.505,1.86031
3608,3291,237.319,-32.8509,0.172173,1.69895
3609,3292,223.981,-43.4417,0.226256,7.70281
3610,3293,296.462,227.017,1.43623e-09,1.96549
3611,3294,209.575,80.7542,0.244848,5.02071
3612,3295,317.805,156.319,1.32277e-09,-2.57221
3613,3296,80.0854,4.45512,94.6632,2.13105
3614,3297,248.933,1.32524,0.00944466,2.59009
3615,3298,420.591,70.4059,2.30978e-08,6.30829
3616,3299,283.815,57.8671,0.0040594,4.61134
3618,3301,309.068,140.026,3.7063e-07,2.38983
3619,3302,255.329,238.027,1.7444e-09,-1.34512
3620,3303,325.926,181.908,2.54694e-07,2.97782
3621,3304,192.032,103.4,3.49468,-0.422202
3622,3305,200.256,15.1746,0.553951,3.98928
3623,3306,313.942,168.018,2.35846e-06,4.63767
3624,3307,275.213,167.996,0.00140505,1.96669
3625,3308,255.625,52.161,0.0149733,3.76281
3626,3309,332.764,164.627,4.37022e-07,-0.896676
3627,3310,310.656,207.523,7.24628e-11,0.577797
3628,3311,255.519,-12.8691,0.00492668,1.20418
3629,3312,388.662,161.526,4.36254e-10,5.06655
3630,3313,207.414,76.6441,0.41338,2.82446
3631,3314,381.012,290.66,4.45129e-09,1.499
3632,3315,349.973,140.45,2.3547e-10,4.64653
3633,3316,275.877,190.569,1.30664e-09,1.92914
3634,3317,378.086,103.429,4.34399e-10,3.43065
3635,3318,338.933,168.836,1.45795e-07,-0.387824
3636,3319,355.741,70.8605,5.62093e-06,3.05468
3637,3320,272.792,72.3494,0.0161005,1.69694
3638,3321,267.977,7.4293,0.0627927,3.35018
3639,3322,352.375,38.3925,1.50739e-06,4.6971
3640,3323,297.908,141.216,7.56025e-05,-0.833139
3641,3324,304.928,154.62,0.000373297,1.96371
3642,3325,315.8,-16.1378,1.05891e-05,5.59474
3643,3326,240.528,44.3077,0.0173652,2.68939
3644,3327,306.974,172.007,5.54839e-09,0.344322
3645,3328,311.853,123.355,3.36158e-05,1.63031
3646,3329,223.062,-8.45021,0.00527673,-2.32487
3647,3330,311.166,133.369,1.41502e-05,1.88806
3648,3331,261.078,70.1404,0.00341691,-0.730614
3649,3332,404.087,116.52,2.93261e-09,4.38888
3650,3333,335.022,81.7334,2.06282e-07,2.32078
3651,3334,288.568,196.552,4.54915e-07,2.99833
3652,3335,282.882,75.0894,3.83195e-07,3.00509
3653,3336,378.305,79.0252,9.87081e-06,3.4007
3654,3337,255.912,97.8338,0.00088136,1.60963
3655,3338,350.01,39.1056,1.00438e-05,3.62187
3656,3339,381.784,119.488,3.59366e-06,2.26088
3657,3340,480.489,166.577,7.41236e-09,
3658,3341,206.966,11.0548,0.383773,3.8273
3659,3342,353.775,69.4259,4.02922e-08,5.02805
3660,3343,318.339,114.593,2.04184e-06,3.72584
3661,3344,335.275,65.3438,1.40451e-06,3.89859
3662,3345,249.785,31.3825,0.0174651,3.46833
3663,3346,286.439,-0.0449168,0.00266531,6.24435
3664,3347,167.67,-12.7675,1.9836,2.4569
3666,3349,257.856,144.052,3.28006e-10,1.03839
3667,3350,308.963,182.573,1.13982e-08,1.51965
3668,3351,179.257,-73.1951,0.950959,3.23315
3670,3353,264.57,204.37,2.20682e-06,2.93813
3671,3354,261.41,97.8898,0.00480188,1.77587
3672,3355,215.288,-59.7989,0.173917,3.32003
3673,3356,159.242,-98.8025,3.38817,3.70432
3674,3357,350.509,130.033,3.79404e-12,4.81569
3675,3358,314.006,96.9842,0.0126052,5.29664
3676,3359,390.18,27.7169,4.58734e-07,5.44207
3677,3360,166.622,-14.4019,0.488705,0.438863
3678,3361,250.884,143.917,0.0318358,-2.24276
3679,3362,328.519,98.004,6.99618e-07,-2.50524
3680,3363,414.322,86.491,1.2359e-09,0.986385
3681,3364,417.285,110.969,1.78547e-08,4.19584
3683,3366,257.708,180.287,1.83022e-10,-2.16757
3684,3367,371.298,194.104,4.9648e-06,0.79173
3685,3368,343.727,188.703,1.23503e-07,1.8218
3687,3370,286.497,197.387,1.30391e-10,-1.2925
3688,3371,367.462,209.55,9.61462e-10,1.91675
3689,3372,334.85,102.999,2.55688e-07,2.05259
3690,3373,329.275,160.676,6.73309e-10,2.72541
3691,3374,363.664,167.98,9.71579e-08,0.663164
3692,3375,333.883,210.496,5.00503e-08,-0.236497
3693,3376,387.469,178.556,1.02467e-07,2.68525
3694,3377,328.628,187.77,6.90414e-10,1.91208
3695,3378,246.461,66.3177,0.0177948,1.81109
3696,3379,193.043,7.83637,0.906493,-1.00148
3697,3380,91.4768,-118.519,61.3286,4.09658
3698,3381,321.524,122.644,3.1931e-07,3.08147
3699,3382,347.042,95.0269,0.000204875,3.37912
3700,3383,269.539,37.4451,0.00480337,1.06022
3701,3384,206.925,-3.48304,0.254934,3.05167
3702,3385,188.602,17.0172,2.30046,1.48552
3703,3386,225.05,63.6145,0.0217249,2.48458
3704,3387,213.622,4.13623,1.62513,-0.0421373
3705,3388,361.475,64.576,8.34567e-09,1.21055
3706,3389,217.058,77.2348,0.0270508,3.12245
3707,3390,157.733,18.7523,2.28947,2.57933
3708,3391,270.811,226.905,8.50301e-10,-4.64445
3709,3392,239.901,230.122,3.06011e-07,-1.9302
3710,3393,266.442,51.1567,0.000812347,3.07259
3711,3394,364.277,195.809,2.24294e-10,3.55583
3712,3395,491.864,294.955,3.026e-10,
3713,3396,299.178,138.74,1.56219e-07,-1.1878
3714,3397,261.05,-24.586,0.00364574,3.90405
3715,3398,186.217,-10.4585,0.0745291,0.39914
3716,3399,241.763,-2.06553,2.93036e-06,-1.04433
3717,3400,245.263,157.502,0.0110823,0.688898
3718,3401,272.676,172.749,1.80818e-08,-1.03474
3719,3402,340.701,198.761,1.02266e-09,2.37389
3720,3403,318.71,96.8526,1.25512e-07,1.43579
3721,3404,192.021,214.59,0.201638,-2.55724
3722,3405,303.696,72.0378,3.75003e-05,2.78279
3724,3407,262.439,100.615,0.00645052,-1.07207
3725,3408,442.36,183.231,1.99758e-07,3.25206
3726,3409,324.931,124.253,0.000112717,1.93796
3727,3410,260.623,52.0155,0.00685493,1.46364
3728,3411,210.138,-56.2957,0.169389,3.57338
3729,3412,228.159,3.66832,0.634423,2.69647
3730,3413,396.364,204.618,6.34166e-10,2.94892
3731,3414,242.431,-34.9914,0.0278956,1.69646
3732,3415,243.196,-6.55503,0.0493517,4.2645
3733,3416,348.171,129.152,1.08258e-06,3.63348
3734,3417,202.726,69.1009,0.00199589,0.920222
3735,3418,190.344,11.0436,6.63084,3.06924
3736,3419,266.727,75.7017,0.0139795,0.439162
3737,3420,229.956,38.3716,0.0361876,-0.0462497
3738,3421,339.874,122.118,2.85829e-07,3.1024
3739,3422,291.21,66.0803,0.00979242,4.26254
3740,3423,213.841,56.6022,0.036293,0.17042
3741,3424,272.78,220.523,8.93827e-06,2.73598
3742,3425,325.956,49.991,1.52319e-05,1.22599
3743,3426,328.331,62.1239,0.00364149,4.84861
3744,3427,361.556,181.176,2.58507e-10,3.10135
3745,3428,363.055,171.594,1.15986e-08,1.08211
3746,3429,347.431,176.544,1.17949e-05,5.07285
3747,3430,351.539,156.843,4.01724e-08,3.2753
3748,3431,385.084,207.68,2.60449e-09,6.05279
3749,3432,325.723,160.26,2.18297e-06,0.673856
3750,3433,318.599,162.031,2.013e-08,2.01375
3751,3434,280.27,105.799,0.0015682,0.648791
3752,3435,377.036,131.441,2.85897e-09,3.11603
3753,3436,386.906,158.598,1.3043e-08,3.29922
3754,3437,327.53,198.472,5.39243e-10,2.22346
3755,3438,301.585,155.1,7.56957e-05,1.18207
3756,3439,365.296,220.868,4.15267e-09,-0.344909
3757,3440,334.812,159.113,1.47115e-08,0.681107
3758,3441,147.172,151.168,0.640239,0.787426
3759,3442,360.611,107.102,1.12217e-08,4.40008
3760,3443,341.631,89.376,1.29919e-08,3.03081
3761,3444,309.353,112.277,2.91895e-08,3.475
3762,3445,412.337,218.317,2.53037e-09,2.19974
3763,3446,267.937,209.63,0.000109207,-2.1102
3764,3447,356.818,144.283,3.14656e-09,0.829679
3766,3449,338.448,129.622,2.01673e-07,1.12428
3767,3450,273.983,191.584,1.77381e-09,1.19724
3768,3451,350.003,100.748,1.36052e-07,4.35657
3769,3452,298.358,162.631,1.67272e-07,0.43924
3770,3453,341.689,180.898,7.003e-08,2.72077
3771,3454,269.172,215.495,7.1549e-06,1.04143
3772,3455,336.873,207.696,8.71825e-10,0.434475
3773,3456,343.331,160.472,1.52774e-07,0.786062
3774,3457,334.839,160.839,4.54211e-06,0.837238
3775,3458,342.627,161.866,1.20116e-07,0.867875
3776,3459,372.635,135.343,4.20274e-09,3.84167
3777,3460,426.758,205.489,1.35432e-10,2.00894
3778,3461,404.971,216.819,2.82127e-09,2.35025
3779,3462,172.558,291.975,0.0668517,-2.8468
3780,3463,314.913,212.169,7.40743e-06,-0.197809
3781,3464,311.069,189.774,1.82487e-09,2.6904
3782,3465,306.905,122.056,3.80961e-09,2.25903
3783,3466,307.76,171.98,1.17898e-06,0.931347
3784,3467,341.282,170.676,6.91419e-06,2.38624
3785,3468,319.993,115.181,2.64689e-07,-0.470188
3786,3469,306.12,213.308,1.95996e-07,0.617433
3787,3470,298.128,199.644,0.00168575,0.263255
3788,3471,206.014,98.5862,0.304149,-1.27186
3789,3472,295.636,105.43,0.00018924,0.315814
3790,3473,349.123,154.208,1.25017e-07,0.667098
3791,3474,272.236,176.853,0.00146138,-0.0306907
3792,3475,338.422,188.046,1.49033e-10,-0.412254
3793,3476,340.593,161.396,3.83827e-09,2.40955
3794,3477,286.079,175.459,9.09621e-06,1.60116
3795,3478,301.432,141.283,1.35618e-10,-2.22361
3796,3479,264.82,247.424,1.48368e-10,1.1698
3797,3480,327.047,169.952,5.73381e-07,0.620253
3798,3481,356.492,150.047,1.43027e-08,2.68129
3799,3482,351.787,76.1089,2.64164e-05,0.220054
3800,3483,465.359,136.896,8.71601e-10,0.787706
3801,3484,388.342,193.282,3.3248e-09,2.2003
3803,3486,328.574,192.487,7.18679e-09,0.704514
3804,3487,401.942,67.8806,5.7823e-08,5.57429
3805,3488,386.354,172.848,9.33069e-08,5.51873
3806,3489,333.306,162.314,6.57286e-09,0.801883
3807,3490,310.201,171.046,5.98129e-10,1.90797
3808,3491,314.174,91.9644,6.04787e-07,2.11501
3809,3492,353.621,207.354,2.26556e-08,2.29819
3810,3493,272.719,205.947,6.60097e-10,1.10215
3811,3494,272.703,146.618,8.11378e-11,2.73577
3812,3495,346.622,48.3478,2.02311e-05,3.57292
3813,3496,278.075,110.359,3.5302e-07,0.760137
3814,3497,334.597,95.2889,7.38439e-07,2.50994
3815,3498,255.251,188.541,2.2089e-09,0.0190483
3816,3499,285.333,33.3636,0.000326317,4.8221
3817,3500,310.143,3.05524,0.00520983,5.85878
3818,3501,301.474,-2.60002,0.00567517,5.24641
3819,3502,269.794,31.1937,0.00278582,3.50627
3820,3503,323.606,56.5723,3.43294e-05,3.41914
3822,3505,314.901,156.101,1.62935e-11,2.64874
3823,3506,332.089,94.9753,3.00815e-08,2.96327
3824,3507,276.274,190.02,5.46485e-10,1.2709
3825,3508,286.087,74.8467,0.00782929,2.42888
3826,3509,340.601,161.294,3.77769e-09,0.862763
3827,3510,368.426,183.686,1.93546e-08,3.0212
3828,3511,345.482,174.664,7.64162e-09,2.08539
3829,3512,363.987,126.168,1.70611e-07,3.74855
3830,3513,269.423,132.055,0.000157554,2.37227
3831,3514,272.409,267.095,7.81405e-08,-0.343922
3832,3515,347.286,89.0144,1.4333e-06,2.73819
3833,3516,316.217,217.578,1.30663e-10,1.2296
3834,3517,321.769,134.891,5.15525e-08,1.79924
3835,3518,282.546,173.664,6.80947e-10,0.0177839
3836,3519,360.049,169.438,9.63992e-09,4.66656
3837,3520,437.475,147.563,6.50435e-09,3.68793
3838,3521,415.973,149.122,9.77057e-09,2.61065
3839,3522,320.581,223.838,2.67186e-10,-0.197662
3840,3523,221.749,288.901,0.0251181,-1.71877
3841,3524,279.743,132.045,0.00066027,3.29502
3842,3525,318.546,198.904,1.74473e-07,-1.54611
3843,3526,256.419,196.426,0.000307747,-0.654259
3844,3527,159.16,52.2012,2.5268,4.21778
3845,3528,286.736,31.6006,0.000196265,3.47471
3846,3529,271.794,130.385,3.75701e-06,1.07828
3847,3530,293.601,147.844,0.000193397,0.347386
3849,3532,29.1982,-100.037,2842180000.0,4.39694
3850,3533,343.753,169.189,2.84181e-07,0.440691
3851,3534,382.297,104.481,1.53539e-09,1.1064
3852,3535,353.013,106.907,6.93015e-07,3.86702
3853,3536,448.268,152.521,7.48865e-11,9.55343
3854,3537,425.995,137.823,6.43838e-11,4.41564
3855,3538,440.729,177.539,5.49453e-08,3.46625
3857,3540,354.8,128.632,1.17595e-09,2.26253
3858,3541,322.016,203.218,4.13263e-09,-1.25175
3859,3542,239.107,95.6082,0.000819285,3.79267
3860,3543,379.237,223.891,1.22692e-07,0.66795
3861,3544,284.071,201.976,7.00565e-11,-0.861237
3862,3545,316.711,160.874,0.000118434,0.836931
3863,3546,166.663,-18.4112,0.377672,2.17264
3864,3547,424.855,95.1862,7.91311e-09,3.7585
3865,3548,288.804,200.452,2.87278e-10,0.161382
3866,3549,372.162,180.142,1.37091e-08,0.0451781
3868,3551,309.586,125.429,3.08234e-07,0.761224
3869,3552,276.654,68.2907,0.00133088,0.573974
3870,3553,394.538,161.549,4.6307e-09,3.4065
3872,3555,385.778,198.4,2.53251e-07,0.394828
3873,3556,372.938,203.056,1.86115e-09,2.73262
3874,3557,455.186,219.674,1.02509e-10,3.70123
3875,3558,220.06,29.4961,0.0179097,1.77455
3878,3561,172.04,-21.6126,1.40239,4.23494
3879,3562,248.357,14.1986,0.626485,4.13735
3880,3563,137.98,-95.7378,8.10636,2.20052
3881,3564,229.846,10.4051,0.266404,2.76967
3882,3565,261.968,-23.182,0.0255765,3.04437
3883,3566,235.123,-48.1981,0.0454677,0.969492
3884,3567,194.4,-23.0014,1.10567,2.57268
3885,3568,137.027,-30.9924,8.0358,3.49288
3886,3569,169.22,-57.7878,2.19155,4.11138
3888,3571,359.389,-28.603,2.23976e-06,6.59849
3889,3572,230.284,92.4781,0.00398722,2.81373
3890,3573,261.037,6.21332,0.000442423,3.40696
3891,3574,213.213,-18.3894,0.125034,3.29392
3892,3575,319.36,156.974,1.26422e-07,2.96247
3893,3576,332.769,176.151,1.81003e-10,1.71634
3894,3577,313.088,176.597,1.69847e-10,3.83441
3895,3578,325.957,190.385,4.02294e-12,2.51133
3896,3579,388.524,184.872,5.48696e-08,1.40031
3897,3580,353.204,159.375,1.44596e-10,0.57266
3898,3581,327.01,199.656,2.11221e-09,1.1559
3899,3582,369.685,181.272,4.98614e-11,3.55023
3901,3584,292.0,52.5094,1.72997e-05,1.60434
3902,3585,247.854,22.1847,0.00227251,3.64666
3904,3587,309.887,212.729,1.20818e-09,0.979213
3905,3588,97.279,-28.0576,11.7878,0.810561
3907,3590,332.856,222.732,1.92831e-09,3.06722
3908,3591,342.977,165.211,2.78637e-07,0.679449
3909,3592,325.505,67.3172,2.4544e-07,3.29558
3910,3593,243.06,-51.6698,0.0170231,4.48918
3911,3594,275.176,-3.24938,0.0267218,3.35049
3912,3595,273.51,-26.321,0.0154091,5.33078
3913,3596,139.751,-1.90281,0.0432381,4.28297
3914,3597,153.182,30.2028,3.86021,1.36407
3915,3598,362.891,-13.2184,7.07479e-06,7.96125
3916,3599,207.61,-53.9975,0.113638,3.57684
3917,3600,205.959,-67.4847,0.344727,2.93026
3918,3601,161.341,-9.78336,2.40607,0.760436
3919,3602,287.199,157.759,0.000234732,1.41499
3920,3603,274.055,160.219,1.2512e-07,-2.16239
3922,3605,318.234,217.703,1.69967e-08,-2.99902
3923,3606,183.661,105.867,0.490131,0.0197594
3924,3607,120.869,-95.7469,18.3046,1.61054
3925,3608,437.913,182.492,6.88275e-09,3.07727
3926,3609,203.358,148.165,0.238654,0.602357
3927,3610,393.636,252.735,2.64651e-09,0.512434
3928,3611,306.435,191.858,4.50195e-10,-1.55239
3929,3612,334.044,165.694,3.12003e-08,3.23774
3930,3613,419.473,214.477,1.96269e-09,5.79281
3931,3614,324.034,73.6668,1.48768e-07,3.68456
3932,3615,314.219,134.544,2.46119e-12,-2.49281
3933,3616,258.246,160.342,0.540351,0.814831
3935,3618,207.68,182.57,1.90941e-05,0.549371
3938,3621,182.459,83.3485,1.73538,-0.854973
3940,3623,313.106,178.094,5.42472e-11,-2.72802
3941,3624,375.08,244.402,4.2807e-09,2.48798
3942,3625,328.975,188.535,5.92412e-11,0.427983
3943,3626,314.721,90.9987,2.32574e-07,1.05496
3944,3627,389.493,159.337,2.94819e-09,1.96401
3945,3628,447.804,141.302,5.61472e-10,0.672671
3946,3629,299.974,125.579,6.32077e-06,2.43687
3947,3630,315.087,156.268,4.43105e-11,2.15723
3948,3631,305.85,177.174,1.45759e-09,0.546553
3949,3632,281.418,168.04,1.73644e-10,0.354607
3950,3633,425.251,224.44,2.2251e-09,3.57666
3951,3634,357.056,137.551,5.45353e-09,0.112347
3952,3635,351.06,144.903,3.486e-10,3.41336
3953,3636,321.255,155.01,5.68724e-09,0.655945
3954,3637,439.329,154.271,2.68312e-09,6.73907
3955,3638,349.088,194.597,4.60357e-09,-1.52947
3956,3639,472.2,143.727,2.7358e-09,0.992227
3957,3640,275.147,86.5123,0.000932163,2.49109
3958,3641,437.729,248.913,5.47934e-10,3.85778
3959,3642,304.271,187.321,3.49004e-11,0.694116
3960,3643,453.555,146.694,5.41872e-10,2.13356
3961,3644,372.511,123.71,1.20699e-08,3.34102
3963,3646,420.899,165.92,2.88339e-09,3.75567
3964,3647,443.923,233.565,1.66507e-08,2.0039
3965,3648,476.289,105.671,1.54742e-08,4.91767
3966,3649,371.338,182.189,1.36734e-09,3.51163
3967,3650,264.793,199.991,4.72828e-09,-0.441428
3968,3651,411.703,182.015,2.20636e-09,5.14452
3969,3652,377.719,167.647,2.91588e-10,1.28378
3970,3653,254.292,246.33,2.0532e-10,2.65747
3971,3654,292.42,155.723,1.02441e-09,-1.46856
3972,3655,296.567,189.278,1.77597e-11,1.1681
3973,3656,313.022,175.782,3.91138e-11,-3.06657
3974,3657,334.019,120.147,7.2496e-08,3.111
3975,3658,207.887,172.573,0.0376563,0.0310955
3976,3659,261.469,231.328,0.00515824,-1.10584
3977,3660,341.123,116.764,9.01928e-10,1.69289
3978,3661,218.665,49.7544,0.000335677,-2.12059
3979,3662,365.973,132.254,2.79812e-07,4.40405
3980,3663,319.956,190.579,1.48322e-09,2.05133
3981,3664,400.74,139.349,2.31575e-07,5.83703
3982,3665,359.27,150.343,2.71565e-08,3.97948
3983,3666,144.02,65.0885,10.3001,1.37519
3984,3667,317.179,179.937,7.06133e-09,-0.140777
3985,3668,350.149,77.2476,6.99708e-09,6.54714
3986,3669,314.881,114.838,2.3788e-05,2.95461
3987,3670,342.514,133.965,1.04212e-09,1.75019
3988,3671,389.965,129.442,3.86359e-08,5.93722
3989,3672,335.105,141.488,1.3274e-09,2.04169
3990,3673,340.108,186.658,2.61529e-09,0.215698
3991,3674,362.788,211.068,9.4887e-10,3.52527
3993,3676,129.66,-95.3555,12.4644,3.36988
3994,3677,204.273,176.949,0.514983,-0.809784
3995,3678,182.414,165.609,0.398714,-2.02736
3996,3679,311.827,174.732,2.61453e-06,4.25616
3997,3680,182.414,144.379,0.398714,0.686225
3998,3681,300.018,143.668,3.29201e-05,0.651132
3999,3682,203.414,-39.4839,0.266746,5.22224
4000,3683,204.275,165.01,0.513196,-1.57849
4001,3684,204.275,111.386,0.513196,-2.42379
4002,3685,198.642,-9.51996,1.06153,0.996718
4003,3686,262.886,124.439,0.0220768,-2.16244
4004,3687,166.622,-14.4019,0.488705,0.438863
4005,3688,220.058,-29.5149,0.00136767,-1.07905
4007,3690,118.961,-62.0475,12.8846,1.69908
4009,3692,175.22,159.248,0.297287,0.751883
4010,3693,158.221,158.461,1.21602,0.718485
4011,3694,204.28,159.005,0.512007,0.749323
4012,3695,55.5345,-36.2952,248.652,1.71116
4013,3696,287.961,163.732,0.00101591,1.24093
4014,3697,297.275,150.503,1.49932e-07,0.792447
4015,3698,241.12,94.0578,0.000310373,-0.290214
4016,3699,332.764,153.571,4.37022e-07,-0.167837
4027,3710,413.898,232.75,3.35577e-07,1.90658
4028,3711,332.982,53.8629,5.38113e-06,7.56707
4029,3712,154.159,-100.873,4.26954,2.69172
4030,3713,197.141,-107.341,12.1483,5.00378
4032,3715,276.979,37.2331,6.05041e-06,4.88988
4033,3716,132.434,19.5399,0.365127,0.339724
4034,3717,114.832,-41.9017,12.7222,0.841788
4035,3718,259.621,-32.7669,0.097009,3.63499
4036,3719,89.1945,-61.9594,82.7072,2.45731
4037,3720,142.587,-64.2858,3.81845,0.239929
4038,3721,210.892,36.8424,0.121307,1.38194
4039,3722,270.2,180.41,3.07705e-07,-0.960145
4040,3723,221.045,29.1519,0.226286,4.29922
4041,3724,292.555,143.531,0.000183904,0.645196
4042,3725,138.333,-64.0466,12.9969,1.06966
4043,3726,250.993,57.7627,0.0508136,2.92986
4044,3727,271.015,122.096,0.00151668,4.50915
4045,3728,149.314,-27.1826,4.22107,1.33081
4046,3729,137.98,-85.5655,6.78151,2.19934
4047,3730,310.147,113.589,2.54259e-06,5.25122
4048,3731,143.942,212.947,7.99264,-0.77754
4049,3732,361.041,231.642,4.01696e-09,3.33045
4050,3733,342.175,102.837,2.29487e-09,0.821336
4051,3734,114.962,-72.8845,21.432,1.21055
4052,3735,279.608,113.133,4.05619e-06,1.74285
4053,3736,364.833,70.6452,2.93976e-08,4.69826
4054,3737,325.65,147.125,6.83585e-08,2.54453
4055,3738,393.048,161.118,3.79379e-10,2.04156
4056,3739,335.309,112.339,1.75785e-07,2.52865
4057,3740,384.44,207.212,1.63028e-08,3.31297
4058,3741,302.343,162.061,1.34292e-06,1.16197
4059,3742,447.028,145.806,3.77111e-10,3.53997
4060,3743,439.073,190.828,4.46552e-10,3.29224
4061,3744,289.003,72.0588,0.000200065,2.9058
4062,3745,323.669,226.488,1.99459e-07,0.268057
4063,3746,275.851,100.034,0.000206964,1.71787
4064,3747,164.048,31.9714,1.62756,0.465229
4065,3748,309.332,51.0611,0.000250222,2.78719
4067,3750,190.022,-1.79922,0.182985,0.670667
4069,3752,267.752,9.80675,0.112168,2.76071
4070,3753,427.091,154.087,1.73721e-10,1.93177
4071,3754,322.581,167.364,1.32454e-10,2.45781
4072,3755,307.458,131.816,8.27844e-07,1.21886
4073,3756,315.844,143.906,3.01192e-05,2.65031
4074,3757,278.56,49.5331,0.000232966,2.51269
4075,3758,326.579,146.833,7.98489e-08,2.1341
4076,3759,343.387,146.902,4.39203e-10,0.810599
4077,3760,317.375,98.5318,1.13612e-06,0.954461
4078,3761,423.989,133.276,3.0068e-09,2.83544
4079,3762,174.58,147.496,0.658476,-0.216147
4080,3763,285.489,161.701,1.56864e-10,1.65403
4081,3764,405.495,123.548,7.66418e-09,7.62492
4082,3765,378.894,160.885,4.5869e-07,5.14651
4083,3766,184.532,-35.1801,0.120214,-0.133605
4084,3767,360.224,114.409,7.30858e-09,1.67073
4085,3768,402.621,191.254,1.05543e-09,2.34258
4086,3769,240.918,230.478,7.95685e-05,-2.2207
4087,3770,310.911,138.791,3.70787e-06,1.26514
4088,3771,263.886,132.584,9.44495e-05,-2.08586
4089,3772,306.123,92.6009,4.38414e-07,2.4822
4090,3773,234.422,20.816,0.0703733,3.01816
4091,3774,314.151,182.973,3.15862e-08,1.01727
4092,3775,332.764,113.518,4.37022e-07,1.83094
4094,3777,307.619,237.317,1.16817e-10,-1.8306
4095,3778,324.04,243.459,2.09451e-10,0.100957
4096,3779,256.171,67.888,0.00894776,4.0099
4097,3780,187.059,-96.8171,0.565528,2.48172
4098,3781,269.867,69.1553,0.00160956,-1.19319
4099,3782,302.243,160.458,2.6016e-06,3.79851
