id,substances_id,orig_sample_id,tox21_id,pubchem_sid,withdrawn,bottle_barcode
1455,1087,NCGC00256357-01,302758,144213075,0,TX005192
1456,1247,NCGC00257171-01,303292,144213609,0,TX005166
1457,347,NCGC00256937-01,303171,144213488,0,TX008641
1458,6096,NCGC00255685-01,302436,144212753,0,TX011632
1459,4225,NCGC00255547-01,302249,144212566,0,TX008173
1460,6889,NCGC00256953-01,303117,144213434,0,TX005814
1461,8971,NCGC00255757-01,301542,144211859,0,TX004395
1462,6820,NCGC00257070-01,303232,144213549,0,TX002134
1463,7832,NCGC00257097-01,303318,144213635,0,TX008966
1464,1073,NCGC00256562-01,302740,144213057,0,TX006969
1465,3321,NCGC00255439-01,302312,144212629,0,TX008862
1466,2644,NCGC00254311-01,300465,144210783,0,TX006194
1467,6389,NCGC00254350-01,300450,144210768,0,TX006177
1468,1733,NCGC00254050-01,300218,144210538,0,TX006207
1469,6995,NCGC00255075-01,301177,144211494,0,TX000777
1470,5450,NCGC00253993-01,300250,144210570,0,TX006241
1471,5446,NCGC00254209-01,300212,144210532,0,TX006200
1472,3583,NCGC00254417-01,300630,144210947,0,TX011636
1473,7646,NCGC00255047-01,301149,144211466,0,TX002595
1474,6052,NCGC00255581-01,301842,144212159,0,TX005849
1475,5489,NCGC00257434-01,303492,144213801,0,TX012537
1476,5859,NCGC00256967-01,303047,144213364,0,TX004544
1477,529,NCGC00255788-01,301757,144212074,0,TX005422
1478,1453,NCGC00255060-01,301162,144211479,0,TX007121
1479,4248,NCGC00254920-01,301018,144211335,0,TX003968
1480,2887,NCGC00256483-01,302957,144213274,0,TX003870
1481,6124,NCGC00255666-01,302264,144212581,0,TX008399
1482,7591,NCGC00090987-03,400007,144213968,0,TX002225
1483,2262,NCGC00254967-01,301065,144211382,0,TX001690
1484,5580,NCGC00357218-01,303999,251919835,0,TX012202
1485,8040,NCGC00255766-01,301685,144212002,0,TX005048
1486,6144,NCGC00255875-01,301448,144211765,0,TX003926
1487,4981,NCGC00091602-02,400025,144213986,0,TX005753
1488,1334,NCGC00255129-01,301238,144211555,0,TX001143
1489,925,NCGC00357096-01,303818,251919901,0,TX0012767
1490,5229,NCGC00255855-01,301498,144211815,0,TX004210
1491,8326,NCGC00356946-01,303838,251919829,0,TX011879
1492,8867,NCGC00254921-01,301019,144211336,0,TX005340
1493,6179,NCGC00254836-01,300934,144211251,0,TX008120
1494,5216,NCGC00254877-01,300975,144211292,0,TX007319
1495,8533,NCGC00256515-01,302819,144213136,0,TX007230
1496,6178,NCGC00255066-01,301168,144211485,0,TX006724
1497,7166,NCGC00255021-01,301122,144211439,0,TX005520
1498,9202,NCGC00256723-01,302552,144212869,0,TX011277
1499,4344,NCGC00256017-01,301221,144211538,0,TX001101
1500,7118,NCGC00255944-01,302148,144212465,0,TX007757
1501,4162,NCGC00255243-01,301919,144212236,0,TX006572
1502,6807,NCGC00256999-01,303270,144213587,0,TX004453
1503,6526,NCGC00357188-01,303954,251919850,0,TX0012748
1504,7134,NCGC00255769-01,302119,144212436,0,TX007575
1505,3297,NCGC00255440-01,302026,144212343,0,TX007329
1506,7109,NCGC00254958-01,301056,144211373,0,TX005496
1507,8595,NCGC00256672-01,302638,144212955,0,TX010530
1508,3206,NCGC00257499-01,303364,144213679,0,TX009376
1509,1420,NCGC00356952-01,303925,251919741,0,TX011883
1510,4126,NCGC00356951-01,303881,251919693,0,TX011885
1511,8071,NCGC00356954-01,303969,251919792,0,TX011882
1512,5832,NCGC00257521-01,300839,144211156,0,TX007883
1513,6127,NCGC00255088-01,301190,144211507,0,TX001047
1514,7146,NCGC00254929-01,301027,144211344,0,TX004154
1515,2224,NCGC00254939-01,301037,144211354,0,TX005591
1516,6708,NCGC00255282-01,301922,144212239,0,TX006592
1517,5009,NCGC00256991-01,303160,144213477,0,TX003355
1518,4231,NCGC00254898-01,300996,144211313,0,TX003491
1519,4255,NCGC00254720-01,300816,144211133,0,TX002255
1520,2387,NCGC00254828-01,300926,144211243,0,TX002349
1521,759,NCGC00254719-01,300815,144211132,0,TX008626
1522,8917,NCGC00357225-01,304012,251919762,0,TX002488
1523,5881,NCGC00254891-01,300989,144211306,0,TX006730
1524,3387,NCGC00255747-01,302140,144212457,0,TX007725
1525,1539,NCGC00254933-01,301031,144211348,0,TX005507
1526,5674,NCGC00256478-01,302887,144213204,0,TX005769
1527,4482,NCGC00256139-01,301825,144212142,0,TX005731
1528,6397,NCGC00256669-01,302580,144212897,0,TX010156
1529,3788,NCGC00256406-01,302954,144213271,0,TX009031
1530,8570,NCGC00256521-01,302932,144213249,0,TX009334
1531,2635,NCGC00256773-01,302722,144213039,0,TX008600
1532,6985,NCGC00090701-06,400055,144214016,0,TX009288
1533,4340,NCGC00256228-01,301269,144211586,0,TX001219
1534,9167,NCGC00256677-01,302718,144213035,0,TX008610
1535,1473,NCGC00255569-01,301918,144212235,0,TX006570
1536,6031,NCGC00255281-01,302279,144212596,0,TX008478
1537,3424,NCGC00256066-01,301696,144212013,0,TX005090
1538,2325,NCGC00357093-01,303814,251919715,0,TX011672
1539,7140,NCGC00255723-01,302072,144212389,0,TX007449
1540,415,NCGC00357063-01,303770,251919705,0,TX012166
1541,5219,NCGC00357016-01,303812,251919787,0,TX007425
1542,318,NCGC00254585-01,300677,144210994,0,TX008142
1543,4204,NCGC00255560-01,302179,144212496,0,TX007857
1544,4816,NCGC00254835-01,300933,144211250,0,TX002631
1545,6106,NCGC00255027-01,301128,144211445,0,TX002627
1546,7891,NCGC00357030-01,303716,251919702,0,TX010103
1547,714,NCGC00357289-01,303882,251919809,0,TX014277
1548,5164,NCGC00255087-01,301189,144211506,0,TX003069
1549,3236,NCGC00255358-01,302008,144212325,0,TX007115
1550,785,NCGC00357053-01,303748,251919813,0,TX010111
1551,6626,NCGC00256545-01,302739,144213056,0,TX008409
1552,4182,NCGC00357118-01,303849,251919726,0,TX0012741
1553,6813,NCGC00256952-01,303104,144213421,0,TX009300
1554,3832,NCGC00091278-03,400026,144213987,0,TX006915
1555,7601,NCGC00357140-01,303880,251919643,0,TX006955
1556,7869,NCGC00256843-01,302646,144212963,0,TX005274
1557,5116,NCGC00254895-01,300993,144211310,0,TX001081
1558,5150,NCGC00357109-01,303836,251919754,0,TX008698
1559,5882,NCGC00257149-01,303236,144213553,0,TX009402
1560,8531,NCGC00256430-01,302747,144213064,0,TX005599
1561,3920,NCGC00255127-01,301416,144211733,0,TX003727
1562,474,NCGC00356958-01,304032,251919744,0,TX0012794
1563,5209,NCGC00356955-01,303983,251919785,0,TX011881
1564,1469,NCGC00254760-01,300857,144211174,0,TX003820
1565,7479,NCGC00357086-01,303802,251919902,0,TX0012764
1566,3093,NCGC00356940-01,303750,251919680,0,TX011886
1567,6169,NCGC00255022-01,301123,144211440,0,TX007569
1568,3410,NCGC00256226-01,301470,144211787,0,TX004064
1569,4758,NCGC00255220-01,301807,144212124,0,TX005611
1570,5129,NCGC00255563-01,302009,144212326,0,TX007117
1571,3401,NCGC00256797-01,302513,144212830,0,TX004590
1572,3171,NCGC00255324-01,301258,144211575,0,TX001189
1573,7962,NCGC00255585-01,302036,144212353,0,TX007359
1574,1343,NCGC00255203-01,301490,144211807,0,TX004138
1575,5753,NCGC00255346-01,301799,144212116,0,TX005575
1576,6092,NCGC00357251-01,304044,251919756,0,TX010140
1577,7070,NCGC00255524-01,301981,144212298,0,TX007010
1578,8918,NCGC00254598-01,300690,144211007,0,TX003135
1579,2484,NCGC00256067-01,301339,144211656,0,TX002807
1580,1411,NCGC00254729-01,300825,144211142,0,TX004469
1581,7091,NCGC00255720-01,301355,144211672,0,TX002927
1582,6121,NCGC00254999-01,301099,144211416,0,TX002675
1583,8604,NCGC00255137-01,301847,144212164,0,TX005865
1584,8051,NCGC00255947-01,301261,144211578,0,TX001199
1585,1745,NCGC00256645-01,302534,144212851,0,TX008447
1586,3404,NCGC00357009-01,303898,251919802,0,TX003782
1587,3416,NCGC00256171-01,301222,144211539,0,TX001103
1588,4134,NCGC00255192-01,301246,144211563,0,TX001163
1589,7984,NCGC00255058-01,301160,144211477,0,TX002773
1590,3973,NCGC00255143-01,301418,144211735,0,TX003745
1591,4775,NCGC00255139-01,301876,144212193,0,TX006020
1592,3376,NCGC00255838-01,302317,144212634,0,TX008894
1593,4768,NCGC00255379-01,301880,144212197,0,TX006032
1594,3844,NCGC00255280-01,301738,144212055,0,TX005372
1595,7143,NCGC00357006-01,303760,251919797,0,TX006690
1596,1468,NCGC00255674-01,301228,144211545,0,TX001121
1597,2653,NCGC00256646-01,302549,144212866,0,TX010021
1598,8909,NCGC00357123-01,303858,251919758,0,TX002941
1599,2452,NCGC00254640-01,300734,144211051,0,TX006018
1600,7997,NCGC00255645-01,301371,144211688,0,TX003147
1601,5188,NCGC00255929-01,302222,144212539,0,TX008076
1602,456,NCGC00357091-01,303810,251919729,0,TX005595
1603,67,NCGC00257524-01,300973,144211290,0,TX005113
1604,8662,NCGC00255046-01,301148,144211465,0,TX009783
1605,2380,NCGC00254556-01,300648,144210965,0,TX001057
1606,1437,NCGC00255672-01,302376,144212693,0,TX009837
1607,1070,NCGC00255251-01,301531,144211848,0,TX004343
1608,6187,NCGC00256740-01,302510,144212827,0,TX006098
1609,284,NCGC00091586-02,400039,144214000,0,TX008912
1610,3097,NCGC00257225-01,303182,144213499,0,TX006988
1611,7896,NCGC00257328-01,303396,144213708,0,TX004974
1612,3263,NCGC00255070-01,301172,144211489,0,TX005936
1613,7820,NCGC00256968-01,303062,144213379,0,TX011196
1614,3240,NCGC00090942-03,400043,144214004,0,TX009054
1615,5768,NCGC00356945-01,303829,251919656,0,TX011902
1616,3716,NCGC00357168-01,303927,251919883,0,TX0012781
1617,6155,NCGC00357197-01,303971,251919779,0,TX0012784
1618,6078,NCGC00255055-01,301157,144211474,0,TX007417
1619,7477,NCGC00357049-01,303743,251919900,0,TX0012757
1620,5738,NCGC00357249-01,304042,251919645,0,TX0012751
1621,5607,NCGC00357176-01,303938,251919972,0,TX0012774
1622,943,NCGC00357150-01,303894,251919898,0,TX0012769
1623,6896,NCGC00255179-01,301976,144212293,0,TX006995
1624,7795,NCGC00357043-01,303734,251919689,0,TX013498
1625,3429,NCGC00256176-01,301410,144211727,0,TX003556
1626,8048,NCGC00256003-01,301224,144211541,0,TX001109
1627,535,NCGC00255935-01,301386,144211703,0,TX003283
1628,2896,NCGC00255113-01,301760,144212077,0,TX005434
1629,6051,NCGC00357219-01,304000,251919722,0,TX009214
1630,4232,NCGC00255626-01,302073,144212390,0,TX007453
1631,469,NCGC00254935-01,301033,144211350,0,TX008084
1632,1472,NCGC00254848-01,300946,144211263,0,TX002695
1633,750,NCGC00257553-01,301300,144211617,0,TX002136
1634,8043,NCGC00255952-01,301219,144211536,0,TX001093
1635,7885,NCGC00254590-01,300682,144210999,0,TX006598
1636,7089,NCGC00255484-01,301722,144212039,0,TX005316
1637,1278,NCGC00254415-01,300568,144210885,0,TX009643
1638,1105,NCGC00255302-01,302127,144212444,0,TX007597
1639,5184,NCGC00254910-01,301008,144211325,0,TX003205
1640,5262,NCGC00256161-01,301767,144212084,0,TX005458
1641,6212,NCGC00256136-01,301718,144212035,0,TX005306
1642,6199,NCGC00255097-01,301200,144211517,0,TX005609
1643,3235,NCGC00254759-01,300856,144211173,0,TX001295
1644,2472,NCGC00254985-01,301084,144211401,0,TX004986
1645,4479,NCGC00254870-01,300967,144211284,0,TX008662
1646,82,NCGC00256566-01,302821,144213138,0,TX009270
1647,4241,NCGC00254776-01,300872,144211189,0,TX003341
1648,8758,NCGC00257148-01,303221,144213538,0,TX001770
1649,6649,NCGC00256550-01,302848,144213165,0,TX004461
1650,1239,NCGC00257032-01,303202,144213519,0,TX001757
1651,8420,NCGC00357173-01,303934,251919874,0,TX0012742
1652,4199,NCGC00254661-01,300757,144211074,0,TX004810
1653,130,NCGC00256370-01,302978,144213295,0,TX010019
1654,2218,NCGC00257170-01,303278,144213595,0,TX004086
1655,4215,NCGC00357082-01,303795,251919749,0,TX0012773
1656,4046,NCGC00257074-01,303302,144213619,0,TX003287
1657,187,NCGC00255107-01,301715,144212032,0,TX005292
1658,6202,NCGC00254840-01,300938,144211255,0,TX005050
1659,1272,NCGC00257144-01,303153,144213470,0,TX008727
1660,8075,NCGC00255745-01,302030,144212347,0,TX007343
1661,6081,NCGC00257519-01,300747,144211064,0,TX001271
1662,3311,NCGC00255084-01,301186,144211503,0,TX004148
1663,8283,NCGC00256636-01,302677,144212994,0,TX010101
1664,3565,NCGC00256881-01,302648,144212965,0,TX009920
1665,766,NCGC00256770-01,302669,144212986,0,TX010051
1666,8744,NCGC00257086-01,303164,144213481,0,TX009259
1667,6139,NCGC00255711-01,301564,144211881,0,TX004496
1668,3572,NCGC00256639-01,302716,144213033,0,TX008760
1669,8999,NCGC00256224-01,301716,144212033,0,TX005294
1670,7018,NCGC00254880-01,300978,144211295,0,TX001041
1671,2372,NCGC00254567-01,300659,144210976,0,TX002735
1672,601,NCGC00254575-01,300667,144210984,0,TX005028
1673,8575,NCGC00256474-01,302832,144213149,0,TX002363
1674,7139,NCGC00255708-01,302038,144212355,0,TX007363
1675,8013,NCGC00255085-01,301187,144211504,0,TX003842
1676,271,NCGC00257189-01,303279,144213596,0,TX002957
1677,1964,NCGC00256356-01,302745,144213062,0,TX008590
1678,2922,NCGC00255389-01,302318,144212635,0,TX008896
1679,571,NCGC00254597-01,300689,144211006,0,TX007127
1680,5774,NCGC00254887-01,300985,144211302,0,TX004248
1681,8055,NCGC00255934-01,302107,144212424,0,TX007541
1682,1506,NCGC00254696-01,300792,144211109,0,TX007339
1683,533,NCGC00255997-01,301376,144211693,0,TX003174
1684,2006,NCGC00256594-01,302974,144213291,0,TX006004
1685,6411,NCGC00256924-01,302702,144213019,0,TX011379
1686,1545,NCGC00255095-01,301198,144211515,0,TX005466
1687,1540,NCGC00254874-01,300971,144211288,0,TX005512
1688,611,NCGC00256270-01,301401,144211718,0,TX003531
1689,1547,NCGC00256126-01,301278,144211595,0,TX001237
1690,3329,NCGC00255611-01,301805,144212122,0,TX005605
1691,6994,NCGC00255363-01,301425,144211742,0,TX003766
1692,1724,NCGC00255008-01,301108,144211425,0,TX006933
1693,2276,NCGC00255311-01,301894,144212211,0,TX006074
1694,6168,NCGC00255015-01,301115,144211432,0,TX007719
1695,9179,NCGC00254716-01,300812,144211129,0,TX010208
1696,9184,NCGC00256828-01,302711,144213028,0,TX007646
1697,2492,NCGC00256119-01,301801,144212118,0,TX005585
1698,3951,NCGC00254925-01,301023,144211340,0,TX010292
1699,1743,NCGC00256686-01,302551,144212868,0,TX010308
1700,6384,NCGC00256787-01,302643,144212960,0,TX008938
1701,4333,NCGC00256263-01,301681,144211998,0,TX005030
1702,1257,NCGC00257075-01,303317,144213634,0,TX003924
1703,2923,NCGC00256588-01,302878,144213195,0,TX009183
1704,9159,NCGC00256692-01,302639,144212956,0,TX008524
1705,599,NCGC00256282-01,301273,144211590,0,TX001227
1706,2631,NCGC00256750-01,302668,144212985,0,TX008630
1707,597,NCGC00254879-01,300977,144211294,0,TX005493
1708,2471,NCGC00254838-01,300936,144211253,0,TX005298
1709,6398,NCGC00256625-01,302506,144212823,0,TX010318
1710,9156,NCGC00254881-01,300979,144211296,0,TX009252
1711,2193,NCGC00257208-01,303252,144213569,0,TX008690
1712,1499,NCGC00357217-01,303998,251919778,0,TX0012749
1713,6897,NCGC00257232-01,303310,144213627,0,TX004180
1714,8074,NCGC00255951-01,302041,144212358,0,TX007369
1715,5593,NCGC00357045-01,303736,251919897,0,TX0012755
1716,8425,NCGC00357071-01,303780,251919908,0,TX0012756
1717,512,NCGC00254727-01,300823,144211140,0,TX002853
1718,1541,NCGC00255102-01,301205,144211522,0,TX005538
1719,3558,NCGC00254583-01,300675,144210992,0,TX007159
1720,5989,NCGC00254386-01,300389,144210707,0,TX004100
1721,3348,NCGC00255748-01,301962,144212279,0,TX006742
1722,4334,NCGC00257258-01,303420,144213731,0,TX001213
1723,7545,NCGC00256438-01,302870,144213187,0,TX007029
1724,2139,NCGC00257001-01,303299,144213616,0,TX008692
1725,6644,NCGC00256459-01,302914,144213231,0,TX008806
1726,3133,NCGC00256990-01,303146,144213463,0,TX002220
1727,5585,NCGC00357110-01,303839,251919861,0,TX0012775
1728,787,NCGC00255100-01,301203,144211520,0,TX010222
1729,562,NCGC00255078-01,301180,144211497,0,TX007733
1730,8287,NCGC00256915-01,302547,144212864,0,TX010180
1731,2386,NCGC00254866-01,300964,144211281,0,TX002989
1732,5215,NCGC00254863-01,300961,144211278,0,TX007527
1733,8078,NCGC00255763-01,301601,144211918,0,TX004618
1734,6012,NCGC00257294-01,303448,144213758,0,TX002109
1735,4307,NCGC00255821-01,301475,144211792,0,TX004084
1736,8478,NCGC00256541-01,302985,144213302,0,TX008868
1737,1074,NCGC00255244-01,302248,144212565,0,TX008166
1738,2891,NCGC00255259-01,301679,144211996,0,TX005020
1739,8792,NCGC00257028-01,303133,144213450,0,TX003988
1740,7538,NCGC00256514-01,302807,144213124,0,TX009354
1741,173,NCGC00255065-01,301167,144211484,0,TX007157
1742,7871,NCGC00255390-01,301414,144211731,0,TX003573
1743,8956,NCGC00255990-01,302068,144212385,0,TX007441
1744,5208,NCGC00356960-01,303726,251919781,0,TX0012793
1745,6533,NCGC00357101-01,303824,251919903,0,TX0012758
1746,2438,NCGC00254595-01,300687,144211004,0,TX007611
1747,4831,NCGC00255131-01,302145,144212462,0,TX007751
1748,6067,NCGC00356957-01,304023,251919735,0,TX012291
1749,1430,NCGC00254992-01,301092,144211409,0,TX002879
1750,3096,NCGC00255296-01,301887,144212204,0,TX006048
1751,7553,NCGC00256315-01,302743,144213060,0,TX008978
1752,6634,NCGC00256472-01,302805,144213122,0,TX005127
1753,2112,NCGC00255145-01,302331,144212648,0,TX009046
1754,7971,NCGC00255403-01,301692,144212009,0,TX005072
1755,2470,NCGC00254945-01,301043,144211360,0,TX004880
1756,4517,NCGC00256746-01,302613,144212930,0,TX007640
1757,7731,NCGC00256947-01,303311,144213628,0,TX008498
1758,6059,NCGC00254876-01,300974,144211291,0,TX002873
1759,8991,NCGC00256229-01,301800,144212117,0,TX005579
1760,7051,NCGC00254893-01,300991,144211308,0,TX004566
1761,2664,NCGC00256872-01,302503,144212820,0,TX011456
1762,5248,NCGC00256142-01,301707,144212024,0,TX005266
1763,7592,NCGC00256582-01,302783,144213100,0,TX009164
1764,7064,NCGC00255703-01,302203,144212520,0,TX008028
1765,2396,NCGC00255617-01,301582,144211899,0,TX004548
1766,1553,NCGC00256218-01,301730,144212047,0,TX005336
1767,5072,NCGC00257262-01,303485,144213794,0,TX004393
1768,2297,NCGC00357013-01,303968,251919707,0,TX005887
1769,8010,NCGC00255633-01,301472,144211789,0,TX004068
1770,4434,NCGC00356953-01,303926,251919808,0,TX014272
1771,9189,NCGC00357023-01,303704,251919817,0,TX010330
1772,9154,NCGC00357080-01,303792,251919811,0,TX008808
1773,2167,NCGC00357011-01,303924,251919681,0,TX006050
1774,6177,NCGC00255822-01,302194,144212511,0,TX007992
1775,8017,NCGC00254724-01,300820,144211137,0,TX007347
1776,7116,NCGC00255752-01,301515,144211832,0,TX004268
1777,4727,NCGC00256366-01,302924,144213241,0,TX008054
1778,8894,NCGC00255575-01,301430,144211747,0,TX003780
1779,6591,NCGC00256464-01,302996,144213313,0,TX009228
1780,3167,NCGC00257184-01,303195,144213512,0,TX009350
1781,8498,NCGC00357196-01,303970,251919640,0,TX008670
1782,8308,NCGC00357131-01,303868,251919826,0,TX0012761
1783,6525,NCGC00357064-01,303772,251919849,0,TX013597
1784,8958,NCGC00255943-01,302023,144212340,0,TX007323
1785,2448,NCGC00255954-01,302025,144212342,0,TX007327
1786,504,NCGC00254901-01,300999,144211316,0,TX002899
1787,2390,NCGC00254674-01,300770,144211087,0,TX001065
1788,2493,NCGC00256236-01,301710,144212027,0,TX005280
1789,124,NCGC00256532-01,302820,144213137,0,TX008114
1790,7180,NCGC00357132-01,303870,251919807,0,TX004930
1791,3422,NCGC00357046-01,303738,251919805,0,TX004908
1792,8265,NCGC00256717-01,302467,144212784,0,TX006865
1793,6073,NCGC00255490-01,302095,144212412,0,TX007509
1794,5581,NCGC00357190-01,303956,251919836,0,TX012342
1795,6383,NCGC00256853-01,302502,144212819,0,TX009950
1796,8982,NCGC00357012-01,303942,251919801,0,TX004349
1797,2199,NCGC00256675-01,302691,144213008,0,TX011269
1798,3874,NCGC00255225-01,301367,144211684,0,TX003113
1799,2356,NCGC00255434-01,301460,144211777,0,TX004014
1800,8079,NCGC00255988-01,301590,144211907,0,TX004570
1801,5088,NCGC00159417-06,400079,144214040,0,TX011587
1802,2796,NCGC00357141-01,303883,251919869,0,TX0012776
1803,4524,NCGC00256622-01,302463,144212780,0,TX010549
1804,3594,NCGC00256635-01,302663,144212980,0,TX010343
1805,7336,NCGC00255038-01,301140,144211457,0,TX010236
1806,4511,NCGC00256901-01,302635,144212952,0,TX010212
1807,1507,NCGC00254717-01,300813,144211130,0,TX007461
1808,7347,NCGC00256751-01,302682,144212999,0,TX011410
1809,4196,NCGC00163906-02,400021,144213982,0,TX004542
1810,1050,NCGC00256350-01,302962,144213279,0,TX004070
1811,8303,NCGC00256845-01,302686,144213003,0,TX011314
1812,4240,NCGC00255073-01,301175,144211492,0,TX002492
1813,6062,NCGC00254968-01,301066,144211383,0,TX002939
1814,8862,NCGC00255438-01,301431,144211748,0,TX003784
1815,755,NCGC00256287-01,302308,144212625,0,TX008798
1816,1744,NCGC00256697-01,302719,144213036,0,TX006628
1817,4194,NCGC00254871-01,300968,144211285,0,TX001187
1818,4228,NCGC00255500-01,302083,144212400,0,TX007485
1819,3335,NCGC00254577-01,300669,144210986,0,TX006554
1820,2482,NCGC00256056-01,301617,144211934,0,TX004816
1821,1538,NCGC00255016-01,301116,144211433,0,TX005492
1822,473,NCGC00254701-01,300797,144211114,0,TX007014
